"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","species","genotype","chamber.channel","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec","BLANK","blank.rate"
"417","3603_Blka",147.981614632252,-0.00106120373642123,36.7079377819896,"3603_Blka","BLANK","BLANK",10,3603,36,"light","blank",NA,618,0.618,-0.000655823909108322,"1",-0.000655823909108322
"418","3603_BlkaD",150.008416040725,-0.000593796399837639,37.0375759673829,"3603_Blka","BLANK","BLANK",10,3603,36,"dark","blank",NA,618,0.618,-0.000366966175099661,"1",-0.000366966175099661
"419","3603_MA2a",117.780343087448,-0.00322351979420653,36.851648521257,"MA2a","PAST","122",3,3603,36,"light","deep",14.6209802715884,574,0.574,-0.00185030036187455,"0",-0.000655823909108322
"420","3603_MA2aD",121.042167167684,-0.00269117079112818,37.258580750215,"MA2a","PAST","122",3,3603,36,"dark","deep",14.6209802715884,574,0.574,-0.00154473203410758,"0",-0.000366966175099661
"421","3603_MC1a",98.1033220975074,-0.0046333803596949,36.6503384727827,"MC1a","MCAV","221",5,3603,36,"light","deep",23.9090561159401,586,0.586,-0.00271516089078121,"0",-0.000655823909108322
"422","3603_MC1aD",103.058698810247,-0.00467782588093483,36.9318260666053,"MC1a","MCAV","221",5,3603,36,"dark","deep",23.9090561159401,586,0.586,-0.00274120596622781,"0",-0.000366966175099661
"423","3603_MF2a",108.14881379278,-0.00714939738342123,36.7872874560587,"MF2a","OFRA","322",1,3603,36,"light","deep",23.1291666364276,574,0.574,-0.00410375409808379,"0",-0.000655823909108322
"424","3603_MF2aD",116.824233674445,-0.00847034397683532,37.161947722794,"MF2a","OFRA","322",1,3603,36,"dark","deep",23.1291666364276,574,0.574,-0.00486197744270347,"0",-0.000366966175099661
"425","3603_ML3a",118.593263232953,-0.00848638983672999,36.8048689652357,"ML3a","DLAB","423",2,3603,36,"light","deep",27.1076959406446,548,0.548,-0.00465054163052804,"0",-0.000655823909108322
"426","3603_ML3aD",129.096351919274,-0.0103835639652219,37.170035867124,"ML3a","DLAB","423",2,3603,36,"dark","deep",27.1076959406446,548,0.548,-0.00569019305294161,"0",-0.000366966175099661
"427","3603_SA2a",153.023715803144,-0.00846387536833421,36.7833263168771,"SA2a","PAST","112",9,3603,36,"light","shallow",19.5609175462034,579,0.579,-0.00490058383826551,"0",-0.000655823909108322
"428","3603_SA2aD",163.075397264536,-0.00932411785408004,37.0990233458892,"SA2a","PAST","112",9,3603,36,"dark","shallow",19.5609175462034,579,0.579,-0.00539866423751234,"0",-0.000366966175099661
"429","3603_SC2a",160.710616905166,-0.00676075690069303,36.7121175786331,"SC2a","MCAV","212",8,3603,36,"light","shallow",18.1099941334531,580,0.58,-0.00392123900240196,"0",-0.000655823909108322
"430","3603_SC2aD",167.97822802594,-0.00674070485806714,37.0956536642778,"SC2a","MCAV","212",8,3603,36,"dark","shallow",18.1099941334531,580,0.58,-0.00390960881767894,"0",-0.000366966175099661
"431","3603_SF2a",103.728376829237,-0.00669624706914446,36.6593496663052,"SF2a","OFRA","312",6,3603,36,"light","shallow",22.1086175718131,575,0.575,-0.00385034206475806,"0",-0.000655823909108322
"432","3603_SF2aD",112.285590595803,-0.00847279605572837,36.9440414702647,"SF2a","OFRA","312",6,3603,36,"dark","shallow",22.1086175718131,575,0.575,-0.00487185773204381,"0",-0.000366966175099661
"433","3603_SL2a",115.813574714775,-0.00432707707412264,36.7123979676297,"SL2a","DLAB","412",4,3603,36,"light","shallow",14.7409932956458,586,0.586,-0.00253566716543586,"0",-0.000655823909108322
"434","3603_SL2aD",121.038564448455,-0.005133863579338,37.0357526444146,"SL2a","DLAB","412",4,3603,36,"dark","shallow",14.7409932956458,586,0.586,-0.00300844405749207,"0",-0.000366966175099661
